images,seg,bboxes
20180925135056_camera_frontcenter_000033952.png,20180925135056_label_frontcenter_000033952.png,20180925135056_label3D_frontcenter_000033952.txt
20180925135056_camera_frontcenter_000034012.png,20180925135056_label_frontcenter_000034012.png,20180925135056_label3D_frontcenter_000034012.txt
20180925135056_camera_frontcenter_000034056.png,20180925135056_label_frontcenter_000034056.png,20180925135056_label3D_frontcenter_000034056.txt
20180925135056_camera_frontcenter_000034088.png,20180925135056_label_frontcenter_000034088.png,20180925135056_label3D_frontcenter_000034088.txt
20180925135056_camera_frontcenter_000034244.png,20180925135056_label_frontcenter_000034244.png,20180925135056_label3D_frontcenter_000034244.txt
20180925135056_camera_frontcenter_000034248.png,20180925135056_label_frontcenter_000034248.png,20180925135056_label3D_frontcenter_000034248.txt
20180925135056_camera_frontcenter_000034276.png,20180925135056_label_frontcenter_000034276.png,20180925135056_label3D_frontcenter_000034276.txt
20180925135056_camera_frontcenter_000034320.png,20180925135056_label_frontcenter_000034320.png,20180925135056_label3D_frontcenter_000034320.txt
20180925135056_camera_frontcenter_000034396.png,20180925135056_label_frontcenter_000034396.png,20180925135056_label3D_frontcenter_000034396.txt
20180925135056_camera_frontcenter_000034520.png,20180925135056_label_frontcenter_000034520.png,20180925135056_label3D_frontcenter_000034520.txt
20180925135056_camera_frontcenter_000034568.png,20180925135056_label_frontcenter_000034568.png,20180925135056_label3D_frontcenter_000034568.txt
20180925135056_camera_frontcenter_000034620.png,20180925135056_label_frontcenter_000034620.png,20180925135056_label3D_frontcenter_000034620.txt
20180925135056_camera_frontcenter_000034712.png,20180925135056_label_frontcenter_000034712.png,20180925135056_label3D_frontcenter_000034712.txt
20180925135056_camera_frontcenter_000034716.png,20180925135056_label_frontcenter_000034716.png,20180925135056_label3D_frontcenter_000034716.txt
20180925135056_camera_frontcenter_000034792.png,20180925135056_label_frontcenter_000034792.png,20180925135056_label3D_frontcenter_000034792.txt
20180925135056_camera_frontcenter_000034804.png,20180925135056_label_frontcenter_000034804.png,20180925135056_label3D_frontcenter_000034804.txt
20180925135056_camera_frontcenter_000034932.png,20180925135056_label_frontcenter_000034932.png,20180925135056_label3D_frontcenter_000034932.txt
20180925135056_camera_frontcenter_000035048.png,20180925135056_label_frontcenter_000035048.png,20180925135056_label3D_frontcenter_000035048.txt
20180925135056_camera_frontcenter_000035144.png,20180925135056_label_frontcenter_000035144.png,20180925135056_label3D_frontcenter_000035144.txt
20180925135056_camera_frontcenter_000035152.png,20180925135056_label_frontcenter_000035152.png,20180925135056_label3D_frontcenter_000035152.txt
20180925135056_camera_frontcenter_000035324.png,20180925135056_label_frontcenter_000035324.png,20180925135056_label3D_frontcenter_000035324.txt
20180925135056_camera_frontcenter_000035360.png,20180925135056_label_frontcenter_000035360.png,20180925135056_label3D_frontcenter_000035360.txt
20180925135056_camera_frontcenter_000035532.png,20180925135056_label_frontcenter_000035532.png,20180925135056_label3D_frontcenter_000035532.txt
20180925135056_camera_frontcenter_000035632.png,20180925135056_label_frontcenter_000035632.png,20180925135056_label3D_frontcenter_000035632.txt
20180925135056_camera_frontcenter_000035668.png,20180925135056_label_frontcenter_000035668.png,20180925135056_label3D_frontcenter_000035668.txt
20180925135056_camera_frontcenter_000035676.png,20180925135056_label_frontcenter_000035676.png,20180925135056_label3D_frontcenter_000035676.txt
20180925135056_camera_frontcenter_000035700.png,20180925135056_label_frontcenter_000035700.png,20180925135056_label3D_frontcenter_000035700.txt
20180925135056_camera_frontcenter_000035740.png,20180925135056_label_frontcenter_000035740.png,20180925135056_label3D_frontcenter_000035740.txt
20180925135056_camera_frontcenter_000035764.png,20180925135056_label_frontcenter_000035764.png,20180925135056_label3D_frontcenter_000035764.txt
20180925135056_camera_frontcenter_000035772.png,20180925135056_label_frontcenter_000035772.png,20180925135056_label3D_frontcenter_000035772.txt
20180925135056_camera_frontcenter_000035804.png,20180925135056_label_frontcenter_000035804.png,20180925135056_label3D_frontcenter_000035804.txt
20180925135056_camera_frontcenter_000035808.png,20180925135056_label_frontcenter_000035808.png,20180925135056_label3D_frontcenter_000035808.txt
20180925135056_camera_frontcenter_000035996.png,20180925135056_label_frontcenter_000035996.png,20180925135056_label3D_frontcenter_000035996.txt
20180925135056_camera_frontcenter_000036008.png,20180925135056_label_frontcenter_000036008.png,20180925135056_label3D_frontcenter_000036008.txt
20180925135056_camera_frontcenter_000036204.png,20180925135056_label_frontcenter_000036204.png,20180925135056_label3D_frontcenter_000036204.txt
20180925135056_camera_frontcenter_000036224.png,20180925135056_label_frontcenter_000036224.png,20180925135056_label3D_frontcenter_000036224.txt
20180925135056_camera_frontcenter_000036228.png,20180925135056_label_frontcenter_000036228.png,20180925135056_label3D_frontcenter_000036228.txt
20180925135056_camera_frontcenter_000036340.png,20180925135056_label_frontcenter_000036340.png,20180925135056_label3D_frontcenter_000036340.txt
20180925135056_camera_frontcenter_000036356.png,20180925135056_label_frontcenter_000036356.png,20180925135056_label3D_frontcenter_000036356.txt
20180925135056_camera_frontcenter_000036412.png,20180925135056_label_frontcenter_000036412.png,20180925135056_label3D_frontcenter_000036412.txt
20180925135056_camera_frontcenter_000036984.png,20180925135056_label_frontcenter_000036984.png,20180925135056_label3D_frontcenter_000036984.txt
20180925135056_camera_frontcenter_000037076.png,20180925135056_label_frontcenter_000037076.png,20180925135056_label3D_frontcenter_000037076.txt
20180925135056_camera_frontcenter_000037124.png,20180925135056_label_frontcenter_000037124.png,20180925135056_label3D_frontcenter_000037124.txt
20180925135056_camera_frontcenter_000037192.png,20180925135056_label_frontcenter_000037192.png,20180925135056_label3D_frontcenter_000037192.txt
20180925135056_camera_frontcenter_000037196.png,20180925135056_label_frontcenter_000037196.png,20180925135056_label3D_frontcenter_000037196.txt
20180925135056_camera_frontcenter_000037344.png,20180925135056_label_frontcenter_000037344.png,20180925135056_label3D_frontcenter_000037344.txt
20180925135056_camera_frontcenter_000037420.png,20180925135056_label_frontcenter_000037420.png,20180925135056_label3D_frontcenter_000037420.txt
20180925135056_camera_frontcenter_000037600.png,20180925135056_label_frontcenter_000037600.png,20180925135056_label3D_frontcenter_000037600.txt
20180925135056_camera_frontcenter_000037652.png,20180925135056_label_frontcenter_000037652.png,20180925135056_label3D_frontcenter_000037652.txt
20180925135056_camera_frontcenter_000037688.png,20180925135056_label_frontcenter_000037688.png,20180925135056_label3D_frontcenter_000037688.txt
20180925135056_camera_frontcenter_000037692.png,20180925135056_label_frontcenter_000037692.png,20180925135056_label3D_frontcenter_000037692.txt
20180925135056_camera_frontcenter_000037708.png,20180925135056_label_frontcenter_000037708.png,20180925135056_label3D_frontcenter_000037708.txt
20180925135056_camera_frontcenter_000037772.png,20180925135056_label_frontcenter_000037772.png,20180925135056_label3D_frontcenter_000037772.txt
20180925135056_camera_frontcenter_000037780.png,20180925135056_label_frontcenter_000037780.png,20180925135056_label3D_frontcenter_000037780.txt
20180925135056_camera_frontcenter_000037848.png,20180925135056_label_frontcenter_000037848.png,20180925135056_label3D_frontcenter_000037848.txt
20180925135056_camera_frontcenter_000037900.png,20180925135056_label_frontcenter_000037900.png,20180925135056_label3D_frontcenter_000037900.txt
20180925135056_camera_frontcenter_000037968.png,20180925135056_label_frontcenter_000037968.png,20180925135056_label3D_frontcenter_000037968.txt
20180925135056_camera_frontcenter_000038104.png,20180925135056_label_frontcenter_000038104.png,20180925135056_label3D_frontcenter_000038104.txt
20180925135056_camera_frontcenter_000038156.png,20180925135056_label_frontcenter_000038156.png,20180925135056_label3D_frontcenter_000038156.txt
20180925135056_camera_frontcenter_000038244.png,20180925135056_label_frontcenter_000038244.png,20180925135056_label3D_frontcenter_000038244.txt
20180925135056_camera_frontcenter_000038484.png,20180925135056_label_frontcenter_000038484.png,20180925135056_label3D_frontcenter_000038484.txt
20180925135056_camera_frontcenter_000038496.png,20180925135056_label_frontcenter_000038496.png,20180925135056_label3D_frontcenter_000038496.txt
20180925135056_camera_frontcenter_000038556.png,20180925135056_label_frontcenter_000038556.png,20180925135056_label3D_frontcenter_000038556.txt
20180925135056_camera_frontcenter_000038568.png,20180925135056_label_frontcenter_000038568.png,20180925135056_label3D_frontcenter_000038568.txt
20180925135056_camera_frontcenter_000039048.png,20180925135056_label_frontcenter_000039048.png,20180925135056_label3D_frontcenter_000039048.txt
20180925135056_camera_frontcenter_000039092.png,20180925135056_label_frontcenter_000039092.png,20180925135056_label3D_frontcenter_000039092.txt
20180925135056_camera_frontcenter_000039100.png,20180925135056_label_frontcenter_000039100.png,20180925135056_label3D_frontcenter_000039100.txt
20180925135056_camera_frontcenter_000039224.png,20180925135056_label_frontcenter_000039224.png,20180925135056_label3D_frontcenter_000039224.txt
20180925135056_camera_frontcenter_000039304.png,20180925135056_label_frontcenter_000039304.png,20180925135056_label3D_frontcenter_000039304.txt
20180925135056_camera_frontcenter_000039336.png,20180925135056_label_frontcenter_000039336.png,20180925135056_label3D_frontcenter_000039336.txt
20180925135056_camera_frontcenter_000039388.png,20180925135056_label_frontcenter_000039388.png,20180925135056_label3D_frontcenter_000039388.txt
20180925135056_camera_frontcenter_000039456.png,20180925135056_label_frontcenter_000039456.png,20180925135056_label3D_frontcenter_000039456.txt
20180925135056_camera_frontcenter_000039500.png,20180925135056_label_frontcenter_000039500.png,20180925135056_label3D_frontcenter_000039500.txt
20180925135056_camera_frontcenter_000039696.png,20180925135056_label_frontcenter_000039696.png,20180925135056_label3D_frontcenter_000039696.txt
20180925135056_camera_frontcenter_000039756.png,20180925135056_label_frontcenter_000039756.png,20180925135056_label3D_frontcenter_000039756.txt
20180925135056_camera_frontcenter_000041436.png,20180925135056_label_frontcenter_000041436.png,20180925135056_label3D_frontcenter_000041436.txt
20180925135056_camera_frontcenter_000041452.png,20180925135056_label_frontcenter_000041452.png,20180925135056_label3D_frontcenter_000041452.txt
20180925135056_camera_frontcenter_000041644.png,20180925135056_label_frontcenter_000041644.png,20180925135056_label3D_frontcenter_000041644.txt
20180925135056_camera_frontcenter_000041708.png,20180925135056_label_frontcenter_000041708.png,20180925135056_label3D_frontcenter_000041708.txt
20180925135056_camera_frontcenter_000041712.png,20180925135056_label_frontcenter_000041712.png,20180925135056_label3D_frontcenter_000041712.txt
20180925135056_camera_frontcenter_000041736.png,20180925135056_label_frontcenter_000041736.png,20180925135056_label3D_frontcenter_000041736.txt
20180925135056_camera_frontcenter_000041740.png,20180925135056_label_frontcenter_000041740.png,20180925135056_label3D_frontcenter_000041740.txt
20180925135056_camera_frontcenter_000041752.png,20180925135056_label_frontcenter_000041752.png,20180925135056_label3D_frontcenter_000041752.txt
20180925135056_camera_frontcenter_000041760.png,20180925135056_label_frontcenter_000041760.png,20180925135056_label3D_frontcenter_000041760.txt
20180925135056_camera_frontcenter_000041780.png,20180925135056_label_frontcenter_000041780.png,20180925135056_label3D_frontcenter_000041780.txt
20180925135056_camera_frontcenter_000041804.png,20180925135056_label_frontcenter_000041804.png,20180925135056_label3D_frontcenter_000041804.txt
20180925135056_camera_frontcenter_000041824.png,20180925135056_label_frontcenter_000041824.png,20180925135056_label3D_frontcenter_000041824.txt
20180925135056_camera_frontcenter_000041932.png,20180925135056_label_frontcenter_000041932.png,20180925135056_label3D_frontcenter_000041932.txt
20180925135056_camera_frontcenter_000041936.png,20180925135056_label_frontcenter_000041936.png,20180925135056_label3D_frontcenter_000041936.txt
20180925135056_camera_frontcenter_000041972.png,20180925135056_label_frontcenter_000041972.png,20180925135056_label3D_frontcenter_000041972.txt
20180925135056_camera_frontcenter_000042016.png,20180925135056_label_frontcenter_000042016.png,20180925135056_label3D_frontcenter_000042016.txt
20180925135056_camera_frontcenter_000042180.png,20180925135056_label_frontcenter_000042180.png,20180925135056_label3D_frontcenter_000042180.txt
20180925135056_camera_frontcenter_000042196.png,20180925135056_label_frontcenter_000042196.png,20180925135056_label3D_frontcenter_000042196.txt
20180925135056_camera_frontcenter_000042232.png,20180925135056_label_frontcenter_000042232.png,20180925135056_label3D_frontcenter_000042232.txt
20180925135056_camera_frontcenter_000042236.png,20180925135056_label_frontcenter_000042236.png,20180925135056_label3D_frontcenter_000042236.txt
